SKU_ID,Month,Units_Sold,Revenue_USD,COGS_USD,Gross_Profit_USD
CE-0103,2024-05,1123,864047.43,722998.63,141048.8
CE-0103,2024-06,1310,1007927.1,843391.1,164536.0
CE-0103,2024-07,1277,982536.57,822145.37,160391.2
CE-0103,2024-08,1184,910981.44,762271.04,148710.4
CE-0103,2024-10,1017,782489.97,654754.77,127735.2
CE-0103,2024-11,1571,1208743.11,1011425.51,197317.6
CE-0103,2024-12,1422,1094101.02,915497.82,178603.2
CE-0103,2025-01,847,651690.27,545307.07,106383.2
CE-0104,2023-01,83,83449.03,66750.26,16698.77
CE-0104,2023-02,74,74400.34,59512.28,14888.06
CE-0104,2023-03,107,107578.87,86051.54,21527.33
CE-0104,2023-04,88,88476.08,70771.36,17704.72
CE-0104,2023-05,88,88476.08,70771.36,17704.72
CE-0104,2023-06,124,124670.84,99723.28,24947.56
CE-0104,2023-07,106,106573.46,85247.32,21326.14
CE-0104,2023-08,116,116627.56,93289.52,23338.04
CE-0104,2023-09,114,114616.74,91681.08,22935.66
CE-0104,2023-10,100,100541.0,80422.0,20119.0
CE-0104,2023-11,134,134724.94,107765.48,26959.46
CE-0104,2023-12,159,159860.19,127870.98,31989.21
CE-0104,2024-01,77,77416.57,61924.94,15491.63
CE-0104,2024-02,88,88476.08,70771.36,17704.72
CE-0104,2024-03,109,109589.69,87659.98,21929.71
CE-0104,2024-04,108,108584.28,86855.76,21728.52
CE-0104,2024-05,118,118638.38,94897.96,23740.42
CE-0104,2024-06,121,121654.61,97310.62,24343.99
CE-0104,2024-07,101,101546.41,81226.22,20320.19
CE-0104,2024-08,112,112605.92,90072.64,22533.28
CE-0104,2024-10,112,112605.92,90072.64,22533.28
CE-0104,2024-11,133,133719.53,106961.26,26758.27
CE-0104,2024-12,125,125676.25,100527.5,25148.75
CE-0104,2025-01,71,71384.11,57099.62,14284.49
CE-0105,2023-01,134,11301.56,6860.8,4440.76
CE-0105,2023-02,138,11638.92,7065.6,4573.32
CE-0105,2023-03,206,17374.04,10547.2,6826.84
CE-0105,2023-04,189,15940.26,9676.8,6263.46
CE-0105,2023-05,166,14000.44,8499.2,5501.24
CE-0105,2023-06,221,18639.14,11315.2,7323.94
CE-0105,2023-07,178,15012.52,9113.6,5898.92
CE-0105,2023-08,182,15349.88,9318.4,6031.48
CE-0105,2023-09,183,15434.22,9369.6,6064.62
CE-0105,2023-10,206,17374.04,10547.2,6826.84
CE-0105,2023-11,226,19060.84,11571.2,7489.64
CE-0105,2023-12,274,23109.16,14028.8,9080.36
CE-0105,2024-01,126,10626.84,6451.2,4175.64
CE-0105,2024-02,147,12397.98,7526.4,4871.58
CE-0105,2024-03,203,17121.02,10393.6,6727.42
CE-0105,2024-04,197,16614.98,10086.4,6528.58
CE-0105,2024-05,176,14843.84,9011.2,5832.64
CE-0105,2024-06,226,19060.84,11571.2,7489.64
CE-0105,2024-07,217,18301.78,11110.4,7191.38
CE-0105,2024-08,209,17627.06,10700.8,6926.26
CE-0105,2024-10,172,14506.48,8806.4,5700.08
CE-0105,2024-11,280,23615.2,14336.0,9279.2
CE-0105,2024-12,216,18217.44,11059.2,7158.24
CE-0105,2025-01,166,14000.44,8499.2,5501.24
CE-0106,2023-01,306,275497.92,206032.86,69465.06
CE-0106,2023-02,356,320513.92,239698.36,80815.56
CE-0106,2023-03,370,333118.4,249124.7,83993.7
CE-0106,2023-04,487,438455.84,327901.97,110553.87
CE-0106,2023-05,419,377234.08,282116.89,95117.19
CE-0106,2023-06,428,385336.96,288176.68,97160.28
CE-0106,2023-07,417,375433.44,280770.27,94663.17
CE-0106,2023-08,536,482571.52,360894.16,121677.36
CE-0106,2023-09,460,414147.2,309722.6,104424.6
CE-0106,2023-10,385,346623.2,259224.35,87398.85
CE-0106,2023-11,622,559999.04,418798.82,141200.22
CE-0106,2023-12,660,594211.2,444384.6,149826.6
CE-0106,2024-01,354,318713.28,238351.74,80361.54
CE-0106,2024-02,372,334919.04,250471.32,84447.72
CE-0106,2024-03,402,361928.64,270670.62,91258.02
CE-0106,2024-04,458,412346.56,308375.98,103970.58
CE-0106,2024-05,390,351124.8,262590.9,88533.9
CE-0106,2024-06,488,439356.16,328575.28,110780.88
CE-0106,2024-07,415,373632.8,279423.65,94209.15
CE-0106,2024-08,486,437555.52,327228.66,110326.86
CE-0106,2024-10,425,382636.0,286156.75,96479.25
CE-0106,2024-11,518,466365.76,348774.58,117591.18
CE-0106,2024-12,544,489774.08,366280.64,123493.44
CE-0106,2025-01,306,275497.92,206032.86,69465.06
CE-0107,2023-01,104,15354.56,10118.16,5236.4
CE-0107,2023-02,102,15059.28,9923.58,5135.7
CE-0107,2023-03,141,20817.24,13717.89,7099.35
CE-0107,2023-04,110,16240.4,10701.9,5538.5
CE-0107,2023-05,140,20669.6,13620.6,7049.0
CE-0107,2023-06,120,17716.8,11674.8,6042.0
CE-0107,2023-07,152,22441.28,14788.08,7653.2
CE-0107,2023-08,157,23179.48,15274.53,7904.95
CE-0107,2023-09,116,17126.24,11285.64,5840.6
CE-0107,2023-10,109,16092.76,10604.61,5488.15
CE-0107,2023-11,170,25098.8,16539.3,8559.5
CE-0107,2023-12,163,24065.32,15858.27,8207.05
CE-0107,2024-01,88,12992.32,8561.52,4430.8
CE-0107,2024-02,86,12697.04,8366.94,4330.1
CE-0107,2024-03,129,19045.56,12550.41,6495.15
CE-0107,2024-04,119,17569.16,11577.51,5991.65
CE-0107,2024-05,111,16388.04,10799.19,5588.85
CE-0107,2024-06,122,18012.08,11869.38,6142.7
CE-0107,2024-07,123,18159.72,11966.67,6193.05
CE-0107,2024-08,120,17716.8,11674.8,6042.0
CE-0107,2024-10,143,21112.52,13912.47,7200.05
CE-0107,2024-11,191,28199.24,18582.39,9616.85
CE-0107,2024-12,170,25098.8,16539.3,8559.5
CE-0107,2025-01,100,14764.0,9729.0,5035.0
CE-0108,2023-01,492,600397.44,474228.96,126168.48
CE-0108,2023-02,553,674836.96,533025.64,141811.32
CE-0108,2023-03,578,705344.96,557122.64,148222.32
CE-0108,2023-04,573,699243.36,552303.24,146940.12
CE-0108,2023-05,554,676057.28,533989.52,142067.76
CE-0108,2023-06,621,757818.72,598569.48,159249.24
CE-0108,2023-07,676,824936.32,651582.88,173353.44
CE-0108,2023-08,790,964052.8,761465.2,202587.6
CE-0108,2023-09,715,872528.8,689174.2,183354.6
CE-0108,2023-10,672,820055.04,647727.36,172327.68
CE-0108,2023-11,749,914019.68,721946.12,192073.56
CE-0108,2023-12,742,905477.44,715198.96,190278.48
CE-0108,2024-01,496,605278.72,478084.48,127194.24
CE-0108,2024-02,451,550364.32,434709.88,115654.44
CE-0108,2024-03,587,716327.84,565797.56,150530.28
CE-0108,2024-04,611,745615.52,588930.68,156684.84
CE-0108,2024-05,586,715107.52,564833.68,150273.84
CE-0108,2024-06,761,928663.52,733512.68,195150.84
CE-0108,2024-07,767,935985.44,739295.96,196689.48
CE-0108,2024-08,746,910358.72,719054.48,191304.24
CE-0108,2024-10,567,691921.44,546519.96,145401.48
CE-0108,2024-11,727,887172.64,700740.76,186431.88
CE-0108,2024-12,960,1171507.2,925324.8,246182.4
CE-0108,2025-01,504,615041.28,485795.52,129245.76
CE-0109,2023-01,261,75982.32,59035.59,16946.73
CE-0109,2023-02,278,80931.36,62880.82,18050.54
CE-0109,2023-03,280,81513.6,63333.2,18180.4
CE-0109,2023-04,329,95778.48,74416.51,21361.97
CE-0109,2023-05,271,78893.52,61297.49,17596.03
CE-0109,2023-06,303,88209.36,68535.57,19673.79
CE-0109,2023-07,365,106258.8,82559.35,23699.45
CE-0109,2023-08,393,114410.16,88892.67,25517.49
CE-0109,2023-09,283,82386.96,64011.77,18375.19
CE-0109,2023-10,357,103929.84,80749.83,23180.01
CE-0109,2023-11,455,132459.6,102916.45,29543.15
CE-0109,2023-12,464,135079.68,104952.16,30127.52
CE-0109,2024-01,281,81804.72,63559.39,18245.33
CE-0109,2024-02,253,73653.36,57226.07,16427.29
CE-0109,2024-03,291,84715.92,65821.29,18894.63
CE-0109,2024-04,276,80349.12,62428.44,17920.68
CE-0109,2024-05,287,83551.44,64916.53,18634.91
CE-0109,2024-06,368,107132.16,83237.92,23894.24
CE-0109,2024-07,358,104220.96,80976.02,23244.94
CE-0109,2024-08,354,103056.48,80071.26,22985.22
CE-0109,2024-10,273,79475.76,61749.87,17725.89
CE-0109,2024-11,446,129839.52,100880.74,28958.78
CE-0109,2024-12,447,130130.64,101106.93,29023.71
CE-0109,2025-01,264,76855.68,59714.16,17141.52
CE-0110,2023-01,1024,1144647.68,1042176.0,102471.68
CE-0110,2023-02,944,1055222.08,960756.0,94466.08
CE-0110,2023-03,1087,1215070.34,1106294.25,108776.09
CE-0110,2023-04,1318,1473286.76,1341394.5,131892.26
CE-0110,2023-05,1324,1479993.68,1347501.0,132492.68
CE-0110,2023-06,1223,1367093.86,1244708.25,122385.61
CE-0110,2023-07,1146,1281021.72,1166341.5,114680.22
CE-0110,2023-08,1407,1572772.74,1431974.25,140798.49
CE-0110,2023-09,1122,1254194.04,1141915.5,112278.54
CE-0110,2023-10,1248,1395039.36,1270152.0,124887.36
CE-0110,2023-11,1576,1761684.32,1603974.0,157710.32
CE-0110,2023-12,1777,1986366.14,1808541.75,177824.39
CE-0110,2024-01,865,966914.3,880353.75,86560.55
CE-0110,2024-02,923,1031747.86,939383.25,92364.61
CE-0110,2024-03,1221,1364858.22,1242672.75,122185.47
CE-0110,2024-04,1310,1464344.2,1333252.5,131091.7
CE-0110,2024-05,1122,1254194.04,1141915.5,112278.54
CE-0110,2024-06,1350,1509057.0,1373962.5,135094.5
CE-0110,2024-07,1389,1552651.98,1413654.75,138997.23
CE-0110,2024-08,1149,1284375.18,1169394.75,114980.43
CE-0110,2024-10,1079,1206127.78,1098152.25,107975.53
CE-0110,2024-11,1695,1894704.9,1725086.25,169618.65
CE-0110,2024-12,1725,1928239.5,1755618.75,172620.75
CE-0110,2025-01,976,1090992.32,993324.0,97668.32
CE-0111,2023-01,967,345721.84,232737.56,112984.28
CE-0111,2023-02,780,278865.6,187730.4,91135.2
CE-0111,2023-03,1165,416510.8,280392.2,136118.6
CE-0111,2023-04,1186,424018.72,285446.48,138572.24
CE-0111,2023-05,1081,386479.12,260175.08,126304.04
CE-0111,2023-06,1176,420443.52,283039.68,137403.84
CE-0111,2023-07,1278,456910.56,307589.04,149321.52
CE-0111,2023-08,1191,425806.32,286649.88,139156.44
CE-0111,2023-09,1056,377541.12,254158.08,123383.04
CE-0111,2023-10,1262,451190.24,303738.16,147452.08
CE-0111,2023-11,1605,573819.6,386291.4,187528.2
CE-0111,2023-12,1755,627447.6,422393.4,205054.2
CE-0111,2024-01,891,318550.32,214445.88,104104.44
CE-0111,2024-02,830,296741.6,199764.4,96977.2
CE-0111,2024-03,1099,392914.48,264507.32,128407.16
CE-0111,2024-04,1125,402210.0,270765.0,131445.0
CE-0111,2024-05,1336,477646.72,321548.48,156098.24
CE-0111,2024-06,1168,417583.36,281114.24,136469.12
CE-0111,2024-07,1351,483009.52,325158.68,157850.84
CE-0111,2024-08,1332,476216.64,320585.76,155630.88
CE-0111,2024-10,1181,422231.12,284243.08,137988.04
CE-0111,2024-11,1430,511253.6,344172.4,167081.2
CE-0111,2024-12,1577,563809.04,379552.36,184256.68
CE-0111,2025-01,979,350012.08,235625.72,114386.36
CE-0112,2023-01,233,118559.72,103922.66,14637.06
CE-0112,2023-02,227,115506.68,101246.54,14260.14
CE-0112,2023-03,320,162828.8,142726.4,20102.4
CE-0112,2023-04,315,160284.6,140496.3,19788.3
CE-0112,2023-05,358,182164.72,159675.16,22489.56
CE-0112,2023-06,417,212186.28,185990.34,26195.94
CE-0112,2023-07,383,194885.72,170825.66,24060.06
CE-0112,2023-08,348,177076.32,155214.96,21861.36
CE-0112,2023-09,298,151634.32,132913.96,18720.36
CE-0112,2023-10,317,161302.28,141388.34,19913.94
CE-0112,2023-11,483,245769.72,215427.66,30342.06
CE-0112,2023-12,410,208624.4,182868.2,25756.2
CE-0112,2024-01,238,121103.92,106152.76,14951.16
CE-0112,2024-02,226,114997.84,100800.52,14197.32
CE-0112,2024-03,285,145019.4,127115.7,17903.7
CE-0112,2024-04,300,152652.0,133806.0,18846.0
CE-0112,2024-05,304,154687.36,135590.08,19097.28
CE-0112,2024-06,326,165881.84,145402.52,20479.32
CE-0112,2024-07,350,178094.0,156107.0,21987.0
CE-0112,2024-08,386,196412.24,172163.72,24248.52
CE-0112,2024-10,341,173514.44,152092.82,21421.62
CE-0112,2024-11,420,213712.8,187328.4,26384.4
CE-0112,2024-12,454,231013.36,202493.08,28520.28
CE-0112,2025-01,260,132298.4,115965.2,16333.2
CE-0113,2023-01,51,5923.14,4584.39,1338.75
CE-0113,2023-02,56,6503.84,5033.84,1470.0
CE-0113,2023-03,70,8129.8,6292.3,1837.5
CE-0113,2023-04,67,7781.38,6022.63,1758.75
CE-0113,2023-05,64,7432.96,5752.96,1680.0
CE-0113,2023-06,87,10104.18,7820.43,2283.75
CE-0113,2023-07,69,8013.66,6202.41,1811.25
CE-0113,2023-08,72,8362.08,6472.08,1890.0
CE-0113,2023-09,70,8129.8,6292.3,1837.5
CE-0113,2023-10,71,8245.94,6382.19,1863.75
CE-0113,2023-11,96,11149.44,8629.44,2520.0
CE-0113,2023-12,94,10917.16,8449.66,2467.5
CE-0113,2024-01,62,7200.68,5573.18,1627.5
CE-0113,2024-02,55,6387.7,4943.95,1443.75
CE-0113,2024-03,66,7665.24,5932.74,1732.5
CE-0113,2024-04,67,7781.38,6022.63,1758.75
CE-0113,2024-05,66,7665.24,5932.74,1732.5
CE-0113,2024-06,70,8129.8,6292.3,1837.5
CE-0113,2024-07,83,9639.62,7460.87,2178.75
CE-0113,2024-08,80,9291.2,7191.2,2100.0
CE-0113,2024-10,59,6852.26,5303.51,1548.75
CE-0113,2024-11,107,12426.98,9618.23,2808.75
CE-0113,2024-12,92,10684.88,8269.88,2415.0
CE-0113,2025-01,56,6503.84,5033.84,1470.0
CE-0114,2023-01,633,636006.75,563800.44,72206.31
CE-0114,2023-02,572,574717.0,509468.96,65248.04
CE-0114,2023-03,925,929393.75,823879.0,105514.75
CE-0114,2023-04,833,836956.75,741936.44,95020.31
CE-0114,2023-05,910,914322.5,810518.8,103803.7
CE-0114,2023-06,872,876142.0,776672.96,99469.04
CE-0114,2023-07,1032,1036902.0,919181.76,117720.24
CE-0114,2023-08,865,869108.75,770438.2,98670.55
CE-0114,2023-09,783,786719.25,697402.44,89316.81
CE-0114,2023-10,880,884180.0,783798.4,100381.6
CE-0114,2023-11,1132,1137377.0,1008249.76,129127.24
CE-0114,2023-12,1013,1017811.75,902258.84,115552.91
CE-0114,2024-01,553,555626.75,492546.04,63080.71
CE-0114,2024-02,680,683230.0,605662.4,77567.6
CE-0114,2024-03,752,755572.0,669791.36,85780.64
CE-0114,2024-04,803,806814.25,715216.04,91598.21
CE-0114,2024-05,896,900256.0,798049.28,102206.72
CE-0114,2024-06,886,890208.5,789142.48,101066.02
CE-0114,2024-07,860,864085.0,765984.8,98100.2
CE-0114,2024-08,868,872123.0,773110.24,99012.76
CE-0114,2024-10,736,739496.0,655540.48,83955.52
CE-0114,2024-11,1274,1280051.5,1134726.32,145325.18
CE-0114,2024-12,1272,1278042.0,1132944.96,145097.04
CE-0114,2025-01,721,724424.75,642180.28,82244.47
CE-0115,2023-01,371,356148.87,275749.46,80399.41
CE-0115,2023-02,441,423346.77,327777.66,95569.11
CE-0115,2023-03,498,478065.06,370143.48,107921.58
CE-0115,2023-04,542,520303.74,402846.92,117456.82
CE-0115,2023-05,444,426226.68,330007.44,96219.24
CE-0115,2023-06,522,501104.34,387981.72,113122.62
CE-0115,2023-07,626,600941.22,465280.76,135660.46
CE-0115,2023-08,587,563502.39,436293.62,127208.77
CE-0115,2023-09,536,514543.92,398387.36,116156.56
CE-0115,2023-10,556,533743.32,413252.56,120490.76
CE-0115,2023-11,767,736296.99,570080.42,166216.57
CE-0115,2023-12,631,605741.07,468997.06,136744.01
CE-0115,2024-01,442,424306.74,328520.92,95785.82
CE-0115,2024-02,391,375348.27,290614.66,84733.61
CE-0115,2024-03,512,491504.64,380549.12,110955.52
CE-0115,2024-04,556,533743.32,413252.56,120490.76
CE-0115,2024-05,538,516463.86,399873.88,116589.98
CE-0115,2024-06,513,492464.61,381292.38,111172.23
CE-0115,2024-07,548,526063.56,407306.48,118757.08
CE-0115,2024-08,616,591341.52,457848.16,133493.36
CE-0115,2024-10,435,417586.95,323318.1,94268.85
CE-0115,2024-11,658,631660.26,489065.08,142595.18
CE-0115,2024-12,708,679658.76,526228.08,153430.68
CE-0115,2025-01,399,383028.03,296560.74,86467.29
CE-0116,2023-01,954,809993.7,701314.02,108679.68
CE-0116,2023-02,908,770937.4,667498.04,103439.36
CE-0116,2023-03,1088,923766.4,799821.44,123944.96
CE-0116,2023-04,1218,1034142.9,895388.34,138754.56
CE-0116,2023-05,1012,859238.6,743951.56,115287.04
CE-0116,2023-06,1152,978105.6,846869.76,131235.84
CE-0116,2023-07,1038,881313.9,763064.94,118248.96
CE-0116,2023-08,1352,1147915.6,993895.76,154019.84
CE-0116,2023-09,1033,877068.65,759389.29,117679.36
CE-0116,2023-10,1039,882162.95,763800.07,118362.88
CE-0116,2023-11,1317,1118198.85,968166.21,150032.64
CE-0116,2023-12,1449,1230273.45,1065203.37,165070.08
CE-0116,2024-01,967,821031.35,710870.71,110160.64
CE-0116,2024-02,800,679240.0,588104.0,91136.0
CE-0116,2024-03,1111,943294.55,816729.43,126565.12
CE-0116,2024-04,1121,951785.05,824080.73,127704.32
CE-0116,2024-05,919,780276.95,675584.47,104692.48
CE-0116,2024-06,1072,910181.6,788059.36,122122.24
CE-0116,2024-07,1137,965369.85,835842.81,129527.04
CE-0116,2024-08,1327,1126689.35,975517.51,151171.84
CE-0116,2024-10,1213,1029897.65,891712.69,138184.96
CE-0116,2024-11,1273,1080840.65,935820.49,145020.16
CE-0116,2024-12,1589,1349140.45,1168121.57,181018.88
CE-0116,2025-01,892,757352.6,655735.96,101616.64
CE-0117,2023-01,545,271900.5,166661.0,105239.5
CE-0117,2023-02,504,251445.6,154123.2,97322.4
CE-0117,2023-03,649,323786.1,198464.2,125321.9
CE-0117,2023-04,580,289362.0,177364.0,111998.0
CE-0117,2023-05,730,364197.0,223234.0,140963.0
CE-0117,2023-06,648,323287.2,198158.4,125128.8
CE-0117,2023-07,704,351225.6,215283.2,135942.4
CE-0117,2023-08,658,328276.2,201216.4,127059.8
CE-0117,2023-09,725,361702.5,221705.0,139997.5
CE-0117,2023-10,731,364695.9,223539.8,141156.1
CE-0117,2023-11,834,416082.6,255037.2,161045.4
CE-0117,2023-12,783,390638.7,239441.4,151197.3
CE-0117,2024-01,469,233984.1,143420.2,90563.9
CE-0117,2024-02,550,274395.0,168190.0,106205.0
CE-0117,2024-03,708,353221.2,216506.4,136714.8
CE-0117,2024-04,621,309816.9,189901.8,119915.1
CE-0117,2024-05,651,324783.9,199075.8,125708.1
CE-0117,2024-06,794,396126.6,242805.2,153321.4
CE-0117,2024-07,785,391636.5,240053.0,151583.5
CE-0117,2024-08,747,372678.3,228432.6,144245.7
CE-0117,2024-10,576,287366.4,176140.8,111225.6
CE-0117,2024-11,836,417080.4,255648.8,161431.6
CE-0117,2024-12,897,447513.3,274302.6,173210.7
CE-0117,2025-01,482,240469.8,147395.6,93074.2
CE-0118,2023-01,775,679675.0,556984.75,122690.25
CE-0118,2023-02,722,633194.0,518894.18,114299.82
CE-0118,2023-03,933,818241.0,670537.77,147703.23
CE-0118,2023-04,895,784915.0,643227.55,141687.45
CE-0118,2023-05,928,813856.0,666944.32,146911.68
CE-0118,2023-06,854,748958.0,613761.26,135196.74
CE-0118,2023-07,860,754220.0,618073.4,136146.6
CE-0118,2023-08,1071,939267.0,769716.99,169550.01
CE-0118,2023-09,803,704231.0,577108.07,127122.93
CE-0118,2023-10,904,792808.0,649695.76,143112.24
CE-0118,2023-11,1324,1161148.0,951545.56,209602.44
CE-0118,2023-12,1151,1009427.0,827212.19,182214.81
CE-0118,2024-01,686,601622.0,493021.34,108600.66
CE-0118,2024-02,657,576189.0,472179.33,104009.67
CE-0118,2024-03,826,724402.0,593637.94,130764.06
CE-0118,2024-04,1009,884893.0,725158.21,159734.79
CE-0118,2024-05,882,773514.0,633884.58,139629.42
CE-0118,2024-06,993,870861.0,713659.17,157201.83
CE-0118,2024-07,1026,899802.0,737375.94,162426.06
CE-0118,2024-08,1070,938390.0,768998.3,169391.7
CE-0118,2024-10,906,794562.0,651133.14,143428.86
CE-0118,2024-11,1297,1137469.0,932140.93,205328.07
CE-0118,2024-12,1051,921727.0,755343.19,166383.81
CE-0118,2025-01,748,655996.0,537580.12,118415.88
CE-0119,2023-01,222,36996.3,24804.06,12192.24
CE-0119,2023-02,197,32830.05,22010.81,10819.24
CE-0119,2023-03,226,37662.9,25250.98,12411.92
CE-0119,2023-04,294,48995.1,32848.62,16146.48
CE-0119,2023-05,270,44995.5,30167.1,14828.4
CE-0119,2023-06,326,54327.9,36423.98,17903.92
CE-0119,2023-07,311,51828.15,34748.03,17080.12
CE-0119,2023-08,259,43162.35,28938.07,14224.28
CE-0119,2023-09,300,49995.0,33519.0,16476.0
CE-0119,2023-10,229,38162.85,25586.17,12576.68
CE-0119,2023-11,327,54494.55,36535.71,17958.84
CE-0119,2023-12,392,65326.8,43798.16,21528.64
CE-0119,2024-01,215,35829.75,24021.95,11807.8
CE-0119,2024-02,204,33996.6,22792.92,11203.68
CE-0119,2024-03,250,41662.5,27932.5,13730.0
CE-0119,2024-04,246,40995.9,27485.58,13510.32
CE-0119,2024-05,287,47828.55,32066.51,15762.04
CE-0119,2024-06,319,53161.35,35641.87,17519.48
CE-0119,2024-07,319,53161.35,35641.87,17519.48
CE-0119,2024-08,267,44495.55,29831.91,14663.64
CE-0119,2024-10,284,47328.6,31731.32,15597.28
CE-0119,2024-11,337,56161.05,37653.01,18508.04
CE-0119,2024-12,371,61827.15,41451.83,20375.32
CE-0119,2025-01,189,31496.85,21116.97,10379.88
CE-0120,2023-01,155,187077.25,166266.95,20810.3
CE-0120,2023-02,186,224492.7,199520.34,24972.36
CE-0120,2023-03,218,263115.1,233846.42,29268.68
CE-0120,2023-04,229,276391.55,245646.01,30745.54
CE-0120,2023-05,233,281219.35,249936.77,31282.58
CE-0120,2023-06,218,263115.1,233846.42,29268.68
CE-0120,2023-07,262,316220.9,281044.78,35176.12
CE-0120,2023-08,223,269149.85,239209.87,29939.98
CE-0120,2023-09,227,273977.65,243500.63,30477.02
CE-0120,2023-10,226,272770.7,242427.94,30342.76
CE-0120,2023-11,298,359671.1,319661.62,40009.48
CE-0120,2023-12,317,382603.15,340042.73,42560.42
CE-0120,2024-01,157,189491.15,168412.33,21078.82
CE-0120,2024-02,146,176214.7,156612.74,19601.96
CE-0120,2024-03,243,293288.85,260663.67,32625.18
CE-0120,2024-04,227,273977.65,243500.63,30477.02
CE-0120,2024-05,204,246217.8,218828.76,27389.04
CE-0120,2024-06,228,275184.6,244573.32,30611.28
CE-0120,2024-07,255,307772.25,273535.95,34236.3
CE-0120,2024-08,260,313807.0,278899.4,34907.6
CE-0120,2024-10,202,243803.9,216683.38,27120.52
CE-0120,2024-11,322,388637.9,345406.18,43231.72
CE-0120,2024-12,263,317427.85,282117.47,35310.38
CE-0120,2025-01,179,216044.05,192011.51,24032.54
